dt,raw,clean,chourly,cdaily,tdaily,cyearly,c15min
12/10/2022 13:00,0,0,0,0,0,1123,0
12/10/2022 14:00,0,0,0,0,0,1123,0
12/10/2022 15:00,0,0,0,0,0,1123,0
12/10/2022 16:00,0,0,0,0,0,1123,0
12/10/2022 17:00,0,0,0,0,0,1123,0
12/10/2022 18:00,0,0,0,0,0,1123,0
12/10/2022 19:00,0,0,0,0,0,1123,0
12/10/2022 20:00,0,0,0,0,0,1123,0
12/10/2022 21:00,0,0,0,0,0,1123,0
12/10/2022 22:00,0,0,0,0,0,1123,0
12/10/2022 23:00,0,0,0,0,0,1123,0
13/10/2022 00:00,0,0,0,0,0,1123,0
13/10/2022 01:00,0,0,0,0,0,1123,0
13/10/2022 02:00,0,0,0,0,0,1123,0
13/10/2022 03:00,0,0,0,0,0,1123,0
13/10/2022 04:00,0,0,0,0,0,1123,0
13/10/2022 05:00,0,0,0,0,0,1123,0
13/10/2022 06:00,0,0,0,0,0,1123,0
13/10/2022 07:00,0,0,0,0,0,1123,0
13/10/2022 08:00,0,0,0,0,0,1123,0
13/10/2022 09:00,0,0,0,0,0,1123,0
13/10/2022 10:00,0,0,0,0,0,1123,0
13/10/2022 11:00,0,0,0,0,0,1123,0
13/10/2022 12:00,0,0,0,0,0,1123,0
13/10/2022 13:00,0,0,0,0,0,1123,0
13/10/2022 14:00,0,0,0,0,0,1123,0
13/10/2022 15:00,0,0,0,0,0,1123,0
13/10/2022 16:00,0,0,0,0,0,1123,0
13/10/2022 17:00,0,0,0,0,0,1123,0
13/10/2022 18:00,0,0,0,0,0,1123,0
13/10/2022 19:00,0,0,0,0,0,1123,0
13/10/2022 20:00,0,0,0,0,0,1123,0
13/10/2022 21:00,0,0,0,0,0,1123,0
13/10/2022 22:00,0,0,0,0,0,1123,0
13/10/2022 23:00,0,0,0,0,0,1123,0
14/10/2022 00:00,0,0,0,0,0,1123,0
14/10/2022 01:00,0,0,0,0,0,1123,0
14/10/2022 02:00,0,0,0,0,0,1123,0
14/10/2022 03:00,0,0,0,0,0,1123,0
14/10/2022 05:00,5,5,5,5,0,1128,5
14/10/2022 06:00,4,4,4,9,0,1132,4
14/10/2022 07:00,5,5,5,14,0,1137,5
14/10/2022 08:00,1,1,1,15,0,1138,1
14/10/2022 09:00,0,0,0,15,0,1138,0
14/10/2022 10:00,1,1,1,16,0,1139,1
14/10/2022 11:00,1,1,1,17,0,1140,1
14/10/2022 12:00,2,2,2,19,0,1142,2
14/10/2022 15:00,0,0,0,19,0,1142,0
14/10/2022 16:00,0,0,0,19,0,1142,0
14/10/2022 17:00,0,0,0,19,0,1142,0
14/10/2022 18:00,0,0,0,19,0,1142,0
14/10/2022 23:00,0,0,0,19,0,1142,0
15/10/2022 00:00,0,0,0,0,0,1142,0
15/10/2022 01:00,0,0,0,0,0,1142,0
15/10/2022 02:00,0,0,0,0,0,1142,0
15/10/2022 03:00,0,0,0,0,0,1142,0
15/10/2022 04:00,1,1,1,1,0,1143,1
15/10/2022 05:00,1,1,1,2,0,1144,1
15/10/2022 06:00,1,1,1,3,0,1145,1
15/10/2022 07:00,1,1,1,4,0,1146,1
15/10/2022 08:00,0,0,0,4,0,1146,0
15/10/2022 09:00,0,0,0,4,0,1146,0
15/10/2022 10:00,1,1,1,5,0,1147,1
